learnable	type	translation	authoritative	is_regex
snowboard	noun		1	0
nouvelles			1	0
mangeront	verb		1	0
japon	proper noun		1	0
beaucoup de monde			1	0
comprendront	verb		1	0
liront	verb		1	0
mettront	verb		1	0
attendront	verb		1	0
prendront			1	0
danseront	verb		1	0
rentreront	verb		1	0
nageront	verb		1	0
visiteront	verb		1	0
il y a eu			1	0
beau			1	0
tout petit			1	0
commode	noun		1	0
dormez			1	0
sortez			1	0
dors			1	0
vers	preposition		1	0
dormons			1	0
partons			1	0
danses	verb		1	0
étudions	verb		1	0
voyager			1	0
voyagez			1	0
visiter			1	0
marcher			1	0
de			1	0
préparez	verb		1	0
ce			1	0
non-fumeur			1	0
mot de passe			1	0
petit			1	0
venu	verb		1	0
monté	verb		1	0
homme de ménage			1	0
argent			1	0
commencer à			1	0
bon marché			1	0
grandir	verb		1	0
marron			1	0
bleu foncé			1	0
orange			1	0
bagues	noun		1	0
mars	noun		1	0
grignoter	verb		1	0
conseiller	verb		1	0
salle de sport			1	0
course à pied			1	0
grignotes	verb		1	0
montés	verb		1	0
venus	verb		1	0
venue	verb		1	0
souvenez			1	0
souviens			1	0
souviennent			1	0
demie	adjective		1	0
ne se			1	0
venons			1	0
bijoux	noun		1	0
pop	noun		1	0
ri	verb		1	0
réparer	verb		1	0
dépêcher	verb		1	0
s'en fiche			1	0
descendre	verb		1	0
amérique	proper noun		1	0
sud			1	0
asie	proper noun		1	0
y sommes			1	0
y suis			1	0
pique-nique			1	0
allons-y			1	0
en avance			1	0
on y va			1	0
nord			1	0
pas ici			1	0
terminer	verb		1	0
jamais			1	0
commander	verb		1	0
il y a			1	0
pas d'			1	0
gens	noun		1	0
le			1	0
du thé			1	0
crème fraîche			1	0
y en			1	0
n'y en a plus			1	0
cinquième	adjective		1	0
chevaux	noun		1	0
en boîte			1	0
attends			1	0
carte bancaire			1	0
voler	verb		1	0
rap	noun		1	0
prévoir	verb		1	0
en fait			1	0
dînes	verb		1	0
annuler	verb		1	0
économiser	verb		1	0
carte de crédit			1	0
où			1	0
retirer	verb		1	0
qu'			1	0
vendre	verb		1	0
entendez			1	0
répondre	verb		1	0
portez	verb		1	0
noirs	adjective		1	0
oiseau	noun		1	0
chouettes	noun		1	0
entendre	verb		1	0
le matin			1	0
habité	verb		1	0
neuvième	adjective		1	0
préférer	verb		1	0
tu marches			1	0
grand frère			1	0
fermer	verb		1	0
apprennent			1	0
étudiais	verb		1	0
bijou	noun		1	0
cent mille			1	0
vient			1	0
en	pronoun		1	0
garons-nous			1	0
dépêchons-nous			1	0
nées	verb		1	0
retourner	verb		1	0
petites	adjective		1	0
grandi	verb		1	0
m'en fiche			1	0
vingt et unième			1	0
ne vous garez pas			1	0
aux			1	0
nez	noun		1	0
vieux	adjective		1	0
passe			1	0
fragiles	adjective		1	0
rondes	adjective		1	0
habitez-vous			1	0
dix-sept			1	0
seize	numeral		1	0
dix-neuf			1	0
café			1	0
ne te lève pas			1	0
au coin de la rue			1	0
lève-toi			1	0
tourner	verb		1	0
treize	numeral		1	0
ne nous perdons			1	0
n'importe où			1	0
je me perds			1	0
ne te gare pas			1	0
dépêchez-vous			1	0
personne			1	0
couru	verb		1	0
pressée	adjective		1	0
grands-mères			1	0
oublier	verb		1	0
est-il			1	0
on sort			1	0
recevoir	verb		1	0
déjeuner	verb		1	0
un de ces jours			1	0
un verre			1	0
prévu	verb		1	0
on devrait			1	0
dîner			1	0
il faut			1	0
sauf	preposition		1	0
la			1	0
assez			1	0
en espèces			1	0
sans contact			1	0
quand			1	0
perdez	verb		1	0
tennis	noun		1	0
a honte			1	0
pas envie			1	0
a-t-il			1	0
au lieu			1	0
forme	noun		1	0
maillot de bain			1	0
a-t-elle			1	0
donne			1	0
donner			1	0
ne			1	0
montrer			1	0
prête			1	0
ce	pronoun		1	0
jeu vidéo			1	0
hebdomadaires	adjective		1	0
jouets	noun		1	0
ça te dit			1	0
souhaiter	verb		1	0
afrique	proper noun		1	0
j'y			1	0
aime			1	0
ça vous dit			1	0
ouvrons			1	0
couvres	verb		1	0
ouvre			1	0
accueillons			1	0
couvrez	verb		1	0
mignonnes	adjective		1	0
dépenser	verb		1	0
-sept			1	0
dix			1	0
trop			1	0
en ai			1	0
partir			1	0
dort			1	0
dormir			1	0
probablement	adverb		1	0
sortir			1	0
part			1	0
servir	verb		1	0
sort			1	0
sors			1	0
ne te perds			1	0
ne nous garons			1	0
place			1	0
gare-toi			1	0
montrer			1	0
pendant	adverb		1	0
écris			1	0
envoyer	verb		1	0
lentement	adverb		1	0
lui écrire			1	0
deux fois			1	0
lire			1	0
ajouter	verb		1	0
pommes de terre			1	0
en prépare			1	0
chef			1	0
oignons	noun		1	0
à l'étage			1	0
descendues	verb		1	0
montées	verb		1	0
du lait			1	0
monter	verb		1	0
grossi	verb		1	0
seine			1	0
traverser	verb		1	0
carte postale			1	0
comment est-ce que je fais pour			1	0
quartier latin			1	0
venir			1	0
comprend			1	0
grammaire	noun		1	0
comprenons			1	0
comprendre			1	0
chimie	noun		1	0
comprenez			1	0
apprenons			1	0
prenez			1	0
assez			1	0
sac à dos			1	0
prends			1	0
timide	adjective		1	0
grande			1	0
écouté	verb		1	0
chanté	verb		1	0
dessin animé			1	0
cuisiné	verb		1	0
en général			1	0
dixième	adjective		1	0
copine			1	0
conduisent	verb		1	0
par exemple			1	0
il n'y avait			1	0
prépare			1	0
aides			1	0
t'appelle			1	0
aidez			1	0
envoie			1	0
explique			1	0
prête	verb		1	0
allé			1	0
notre-dame			1	0
le quatorze juillet			1	0
jour férié			1	0
de la musique			1	0
pâques	noun		1	0
simple			1	0
souvenir	verb		1	0
c'était			1	0
petite			1	0
barbe	noun		1	0
apprend			1	0
petit			1	0
quinze	numeral		1	0
asseyez-vous			1	0
lève-toi			1	0
assieds-toi			1	0
dans un mois			1	0
penser à			1	0
connaître	verb		1	0
chercher	verb		1	0
quand			1	0
après-midis			1	0
ensuite	adverb		1	0
jusqu'à			1	0
d'abord			1	0
rentrez	verb		1	0
veut dire			1	0
dire	verb		1	0
l'	pronoun		1	0
cahier	noun		1	0
cahiers	noun		1	0
-dix-sept			1	0
-quatre			1	0
grande sœur			1	0
-cinq			1	0
petite sœur			1	0
dimanche			1	0
aime bien			1	0
pas du tout			1	0
bien			1	0
tort	noun		1	0
géniales	adjective		1	0
groupes	noun		1	0
football américain			1	0
basket	noun		1	0
chanter	verb		1	0
plus			1	0
le lundi			1	0
le vendredi			1	0
moins le quart			1	0
bon			1	0
tourne	verb		1	0
tournez	verb		1	0
bonne			1	0
rue			1	0
restons	verb		1	0
céréales	noun		1	0
minérale	adjective		1	0
riz	noun		1	0
près	adverb		1	0
soif	noun		1	0
chaud			1	0
sont-elles			1	0
à soupe			1	0
à café			1	0
prépares	verb		1	0
travaillez			1	0
travaillez-vous			1	0
préparent	verb		1	0
en mange			1	0
ail	noun		1	0
arrondissements	noun		1	0
rentrer	verb		1	0
avec qui			1	0
avez-vous			1	0
travaillent-elles			1	0
ont-ils			1	0
habites-tu			1	0
dansez	verb		1	0
marié	adjective		1	0
étudiez	verb		1	0
derrière	adverb		1	0
quatorze	numeral		1	0
étudiez			1	0
le long			1	0
en ville			1	0
à la campagne			1	0
nagé	verb		1	0
pêché	verb		1	0
vous			1	0
faire du ski			1	0
faire de la plongée			1	0
du pain			1	0
l'eau			1	0
du café au lait			1	0
jus d'orange			1	0
au petit déjeuner			1	0
étudient			1	0
nagent	verb		1	0
nageons	verb		1	0
visitons			1	0
voyageons			1	0
nage	verb		1	0
travaillent			1	0
mademoiselle	noun		1	0
voyagez-vous			1	0
voyagez	verb		1	0
allez-vous			1	0
venez-vous			1	0
pouvez-vous			1	0
du soir			1	0
de l'après-midi			1	0
travailles-tu			1	0
avec qui			1	0
marcher	verb		1	0
apprend			1	0
apprenez			1	0
géographie	noun		1	0
prenons			1	0
apprends			1	0
d'accord			1	0
on mange			1	0
marche			1	0
moyen	adjective		1	0
annulation	noun		1	0
nuageux	adjective		1	0
déplacer	verb		1	0
portail	noun		1	0
garde	verb		1	0
insupportable	adjective		1	0
quai	noun		1	0
inquiètes	verb		1	0
pires	adjective		1	0
ne te			1	0
occupe	verb		1	0
occupes	verb		1	0
sandales	noun		1	0
bouclé	adjective		1	0
mince			1	0
bouclés	adjective		1	0
clairs	adjective		1	0
serpents	noun		1	0
raides	adjective		1	0
pâle	adjective		1	0
lions	noun		1	0
ventilateur	noun		1	0
crié	verb		1	0
cauchemar	noun		1	0
cauchemars	noun		1	0
déranges	verb		1	0
robinet	noun		1	0
réfléchi	verb		1	0
désirons	verb		1	0
publicités	noun		1	0
suffisant	adjective		1	0
crus	adjective		1	0
pâtisserie	noun		1	0
grillés	adjective		1	0
grillé	adjective		1	0
accepté	verb		1	0
secs	adjective		1	0
ouverts	adjective		1	0
grillée	adjective		1	0
saignant	adjective		1	0
pourboire	noun		1	0
mangues	noun		1	0
mangue	noun		1	0
haricot	noun		1	0
cigarette	noun		1	0
humoriste	noun		1	0
conseils	noun		1	0
enseigne	verb		1	0
arrives	verb		1	0
certaine	adjective		1	0
certains	adjective		1	0
mécanicienne	noun		1	0
mécanicien	noun		1	0
habituent	verb		1	0
dépêchés	verb		1	0
reposées	verb		1	0
préparée	verb		1	0
reposée	verb		1	0
lavée	verb		1	0
reposés	verb		1	0
assez	adverb		1	0
promenée	verb		1	0
coiffée	verb		1	0
levés	verb		1	0
levée	verb		1	0
allongé	verb		1	0
coiffées	verb		1	0
habillé	verb		1	0
uniforme	noun		1	0
garé	verb		1	0
couchée	verb		1	0
couché	verb		1	0
mariés	noun		1	0
correctes	adjective		1	0
saurez	verb		1	0
pourrons	verb		1	0
devrez	verb		1	0
pourrez	verb		1	0
diplômée	adjective		1	0
exemples	noun		1	0
notes	noun		1	0
cafétéria	noun		1	0
découvre	verb		1	0
poche	noun		1	0
violettes	adjective		1	0
violets	adjective		1	0
jettent	verb		1	0
pas assez			1	0
cherchait	verb		1	0
décris	verb		1	0
cherchaient	verb		1	0
cherchais	verb		1	0
pourquoi	adverb		1	0
pharmacies	noun		1	0
fauteuil	noun		1	0
coussins	noun		1	0
voyagé	verb		1	0
-huit			1	0
en as			1	0
intéresses	verb		1	0
pratique	noun		1	0
tiroir	noun		1	0
allumer	verb		1	0
tiroirs	noun		1	0
mosquées	noun		1	0
mosquée	noun		1	0
synagogue	noun		1	0
synagogues	noun		1	0
bondée	adjective		1	0
temple	noun		1	0
embouteillages	noun		1	0
embouteillage	noun		1	0
pneus	noun		1	0
invitées	noun		1	0
prévois	verb		1	0
prévoyez	verb		1	0
invités	noun		1	0
fraîches	adjective		1	0
mélangez	verb		1	0
économisé	verb		1	0
économisez	verb		1	0
économise	verb		1	0
formulaire	noun		1	0
remplit	verb		1	0
économisons	verb		1	0
téléchargez	verb		1	0
téléchargé	verb		1	0
spéciaux	adjective		1	0
skié	verb		1	0
loue	verb		1	0
skie	verb		1	0
randonnée	noun		1	0
louent	verb		1	0
essayer	verb		1	0
imperméable	adjective		1	0
dépense	verb		1	0
sortent			1	0
pars			1	0
dorment			1	0
partent			1	0
réservations	noun		1	0
annulée	adjective		1	0
réservation	noun		1	0
clients	noun		1	0
annulé	adjective		1	0
donner			1	0
présenter	verb		1	0
expliquez	verb		1	0
présentes	verb		1	0
présentons	verb		1	0
en veux			1	0
champignon	noun		1	0
champignons	noun		1	0
grammes	noun		1	0
adorer	verb		1	0
retourné	verb		1	0
retournée	verb		1	0
revenues	verb		1	0
revenus	verb		1	0
bague	noun		1	0
capitales	noun		1	0
paresseux	adjective		1	0
paresseuses	adjective		1	0
photographes	noun		1	0
tranquilles	adjective		1	0
le week-end			1	0
dansent	verb		1	0
arrivé	verb		1	0
poupée	noun		1	0
aimais	verb		1	0
apprendre			1	0
conduisez	verb		1	0
et un			1	0
ressemblent	verb		1	0
ressemblons	verb		1	0
ressemblez	verb		1	0
ressembles	verb		1	0
invitez	verb		1	0
invites	verb		1	0
désolée	adjective		1	0
inviter	verb		1	0
peindre	verb		1	0
occupés	adjective		1	0
apportez	verb		1	0
occupées	adjective		1	0
apportons	verb		1	0
apportes	verb		1	0
coucher	verb		1	0
fatiguées	adjective		1	0
bruyante	adjective		1	0
parkings	noun		1	0
gare	verb		1	0
parking	noun		1	0
garons	verb		1	0
électriques	adjective		1	0
cassées	adjective		1	0
cassés	adjective		1	0
casque	noun		1	0
cassée	adjective		1	0
réparé	verb		1	0
scooter	noun		1	0
répare	verb		1	0
moteurs	noun		1	0
passagères	adjective		1	0
passagère	adjective		1	0
rate	verb		1	0
raté	verb		1	0
passager	noun		1	0
célibataire	noun		1	0
reçois	verb		1	0
retrouves	verb		1	0
déjeuné	verb		1	0
déjeunez	verb		1	0
retrouve	verb		1	0
dînons	verb		1	0
resto	noun		1	0
dînez	verb		1	0
dîné	verb		1	0
stades	noun		1	0
tram	noun		1	0
hélicoptères	noun		1	0
hélicoptère	noun		1	0
souhaitez	verb		1	0
continents	noun		1	0
souhaitent	verb		1	0
surprises	noun		1	0
drôles	adjective		1	0
suisses	adjective		1	0
nièces	noun		1	0
accueille	verb		1	0
mignon	adjective		1	0
naissances	noun		1	0
sexe	noun		1	0
chaussettes	noun		1	0
écharpes	noun		1	0
pulls	noun		1	0
boucles	noun		1	0
colliers	noun		1	0
collier	noun		1	0
magnifiques	adjective		1	0
casquettes	noun		1	0
portefeuilles	noun		1	0
dépensons	verb		1	0
dépenses	verb		1	0
réceptionniste	noun		1	0
réceptionnistes	noun		1	0
délicieux	adjective		1	0
hall	noun		1	0
sers	verb		1	0
ascenseur	noun		1	0
farine	noun		1	0
recette	noun		1	0
épice	noun		1	0
épices	noun		1	0
fourchettes	noun		1	0
sushis	noun		1	0
pleine	adjective		1	0
sushi	noun		1	0
sucrés	adjective		1	0
salé	adjective		1	0
sucrée	adjective		1	0
gagnons	verb		1	0
perdent	verb		1	0
gratuits	adjective		1	0
perdons	verb		1	0
perds	verb		1	0
bancaires	adjective		1	0
bancaire	adjective		1	0
retire	verb		1	0
retirez	verb		1	0
distributeur	noun		1	0
distributeurs	noun		1	0
bonbons	noun		1	0
grignotons	verb		1	0
conseille	verb		1	0
grignotez	verb		1	0
habitudes	noun		1	0
grignote	verb		1	0
ados	noun		1	0
reportage	noun		1	0
reportages	noun		1	0
vidéo	noun		1	0
vidéos	noun		1	0
prêtez	verb		1	0
prêté	verb		1	0
hebdomadaire	adjective		1	0
magazines	noun		1	0
père noël			1	0
époque	noun		1	0
numérique	adjective		1	0
expliques	verb		1	0
expliquons	verb		1	0
imprimante	noun		1	0
explique	verb		1	0
claviers	noun		1	0
secrétaires	noun		1	0
pauses	noun		1	0
absent	adjective		1	0
absentes	adjective		1	0
absente	adjective		1	0
dossiers	noun		1	0
enveloppes	noun		1	0
dînerons	verb		1	0
pleurait	verb		1	0
pleurez	verb		1	0
horribles	adjective		1	0
blessée	noun		1	0
patiente	adjective		1	0
infirmier	adjective		1	0
visiterons	verb		1	0
dînerez	verb		1	0
espèrent	verb		1	0
touristiques	adjective		1	0
pleuré	verb		1	0
intéressez	verb		1	0
navigues	verb		1	0
mariages	noun		1	0
blessé	noun		1	0
conduirons	verb		1	0
voyagerez	verb		1	0
étrangers	adjective		1	0
voyagerons	verb		1	0
créons	verb		1	0
rencontré	verb		1	0
spectacles	noun		1	0
tombés	verb		1	0
aimables	adjective		1	0
excursion	noun		1	0
excursions	noun		1	0
déçues	adjective		1	0
déçus	adjective		1	0
naviguer	verb		1	0
voilier	noun		1	0
mouillés	adjective		1	0
mouillé	adjective		1	0
vagues	adjective		1	0
surfer	verb		1	0
prendrez	verb		1	0
blessés	noun		1	0
prendrons	verb		1	0
conduirez	verb		1	0
attendrez	verb		1	0
patient	adjective		1	0
dormirons	verb		1	0
visiterez	verb		1	0
penserez	verb		1	0
dormirez	verb		1	0
pilote	noun		1	0
étrangères	adjective		1	0
frappé	verb		1	0
conduisais	verb		1	0
dormais	verb		1	0
sortiez	verb		1	0
dormait	verb		1	0
rentriez	verb		1	0
pleures	verb		1	0
crées	verb		1	0
clowns	noun		1	0
marchait	verb		1	0
dormions	verb		1	0
rit	verb		1	0
rêvé	verb		1	0
star	noun		1	0
merveilleuse	adjective		1	0
merveilleux	adjective		1	0
rêvent	verb		1	0
stars	noun		1	0
merveilleuses	adjective		1	0
dessins	noun		1	0
poussé	verb		1	0
policiers	adjective		1	0
pleurions	verb		1	0
frapper	verb		1	0
pleuraient	verb		1	0
pleurais	verb		1	0
conduisaient	verb		1	0
pompiers	noun		1	0
rentrais	verb		1	0
voleur	noun		1	0
voleurs	noun		1	0
sortaient	verb		1	0
sortions	verb		1	0
furieuse	adjective		1	0
cassé	verb		1	0
furieux	adjective		1	0
art	noun		1	0
créez	verb		1	0
crée	verb		1	0
intéressent	verb		1	0
clown	noun		1	0
rencontre	verb		1	0
rencontrer			1	0
rencontrons	verb		1	0
peintures	noun		1	0
peintres	noun		1	0
ris	verb		1	0
danses	noun		1	0
rient	verb		1	0
musiciens	noun		1	0
horrible	adjective		1	0
rions	verb		1	0
ridicule	adjective		1	0
épisode	noun		1	0
incroyables	adjective		1	0
épisodes	noun		1	0
emprunté	verb		1	0
tranche	noun		1	0
jambon	noun		1	0
poire	noun		1	0
tranches	noun		1	0
poires	noun		1	0
litres	noun		1	0
kilo	noun		1	0
saucisses	noun		1	0
crème	noun		1	0
ajoutez	verb		1	0
huiles	noun		1	0
ajoutes	verb		1	0
pastèques	noun		1	0
pastèque	noun		1	0
melons	noun		1	0
melon	noun		1	0
champagne	noun		1	0
limonade	noun		1	0
rentrées	verb		1	0
rentrés	verb		1	0
araignées	noun		1	0
confortables	adjective		1	0
short	noun		1	0
paires	noun		1	0
pyjama	noun		1	0
pyjamas	noun		1	0
baskets	noun		1	0
armoire	noun		1	0
perdue	adjective		1	0
perdus	adjective		1	0
cathédrales	noun		1	0
traversent	verb		1	0
traversons	verb		1	0
timbre	noun		1	0
arrondissement	noun		1	0
promènent	verb		1	0
lèves	verb		1	0
pressé	adjective		1	0
pressés	adjective		1	0
dépêche	verb		1	0
dépêchent	verb		1	0
deviens	verb		1	0
oncles	noun		1	0
adolescentes	adjective		1	0
étagère	noun		1	0
manuels	adjective		1	0
prof	noun		1	0
exercices	noun		1	0
tunisiennes	adjective		1	0
indiens	adjective		1	0
tunisiens	adjective		1	0
sérieux	adjective		1	0
indien	adjective		1	0
tunisien	adjective		1	0
russe	adjective		1	0
chanteuse	noun		1	0
opéras	noun		1	0
danseur	noun		1	0
danseuse	noun		1	0
opéra	noun		1	0
adultes	noun		1	0
escalier	noun		1	0
paye	verb		1	0
gauches	adjective		1	0
doubles	adjective		1	0
dates	noun		1	0
dansons	verb		1	0
nagez	verb		1	0
nettoient	verb		1	0
nettoies	verb		1	0
canapés	noun		1	0
poupées	noun		1	0
sont	verb		1	0
est	verb		1	0
es	verb		1	0
suis	verb		1	0
demandons	verb		1	0
conversations	noun		1	0
envoyons	verb		1	0
envoie	verb		1	0
montrent	verb		1	0
souvenez	verb		1	0
souvenons	verb		1	0
centimes	noun		1	0
centime	noun		1	0
différente	adjective		1	0
demandez	verb		1	0
envoyez	verb		1	0
demandent	verb		1	0
envoies	verb		1	0
envoient	verb		1	0
entreprises	noun		1	0
avez	verb		1	0
a	verb		1	0
ont	verb		1	0
avons	verb		1	0
inquiètes	adjective		1	0
inquiète	adjective		1	0
inquiets	adjective		1	0
debout	adverb		1	0
européen	adjective		1	0
tickets	noun		1	0
cherches	verb		1	0
fermons	verb		1	0
rentres	verb		1	0
rentrons	verb		1	0
froids	adjective		1	0
cuisinons	verb		1	0
boissons	noun		1	0
sodas	noun		1	0
soda	noun		1	0
chaudes	adjective		1	0
trouvons	verb		1	0
utilisez	verb		1	0
aidons	verb		1	0
nous appelons			1	0
s'appellent			1	0
bruits	noun		1	0
lapins	noun		1	0
cochons	noun		1	0
villages	noun		1	0
invite	verb		1	0
désolés	adjective		1	0
désolées	adjective		1	0
séries	noun		1	0
actrices	noun		1	0
préférée	adjective		1	0
préféré	adjective		1	0
librairie	noun		1	0
copines	noun		1	0
bibliothèques	noun		1	0
allemande	adjective		1	0
copains	noun		1	0
placards	noun		1	0
dessert	noun		1	0
réception	noun		1	0
réservez	verb		1	0
serviettes	noun		1	0
légume	noun		1	0
courts	adjective		1	0
vol	noun		1	0
bagages	noun		1	0
yaourts	noun		1	0
promenons	verb		1	0
couches	verb		1	0
couchent	verb		1	0
restez	verb		1	0
tournent	verb		1	0
dangereuses	adjective		1	0
noires	adjective		1	0
biscuits	noun		1	0
gazeuse	adjective		1	0
préfèrent	verb		1	0
préférons	verb		1	0
pied	noun		1	0
regardez	verb		1	0
brosses	verb		1	0
réveille	verb		1	0
regardes	verb		1	0
simples	adjective		1	0
réserves	verb		1	0
réservons	verb		1	0
billets	noun		1	0
salles	noun		1	0
chef	noun		1	0
difficiles	adjective		1	0
brioche	noun		1	0
nationalité	noun		1	0
destination	noun		1	0
belge	adjective		1	0
belges	adjective		1	0
voyages	noun		1	0
québécoise	adjective		1	0
québécoises	adjective		1	0
québécois	adjective		1	0
mariées	adjective		1	0
mariée	adjective		1	0
ennuyeuse	adjective		1	0
payes	verb		1	0
degré	noun		1	0
payez	verb		1	0
routes	noun		1	0
ponts	noun		1	0
rues	noun		1	0
blondes	adjective		1	0
blonds	adjective		1	0
italiennes	adjective		1	0
canadiens	adjective		1	0
canadienne	adjective		1	0
canadien	adjective		1	0
canadiennes	adjective		1	0
euro	noun		1	0
vaches	noun		1	0
chaises	noun		1	0
musées	noun		1	0
plantes	noun		1	0
supermarchés	noun		1	0
stations	noun		1	0
magasins	noun		1	0
bières	noun		1	0
cafés	noun		1	0
pôle nord			1	0
au secours			1	0
après avoir			1	0
a	verb		1	0
particulièrement	adverb		1	0
avis	noun		1	0
périmés	adjective		1	0
goûté	verb		1	0
juteux	adjective		1	0
blancs	noun		1	0
périmé	adjective		1	0
juteuses	adjective		1	0
surtout	adverb		1	0
jetterait	verb		1	0
va-t'en			1	0
après t'			1	0
d'orsay			1	0
ce qui			1	0
palais	noun		1	0
résoudre	verb		1	0
de toute façon			1	0
alors	adverb		1	0
paix	noun		1	0
concours	noun		1	0
ce jour-là			1	0
après-demain			1	0
plus maintenant			1	0
fin	noun		1	0
principalement	adverb		1	0
ça y est			1	0
peu probable			1	0
avait	verb		1	0
au plat			1	0
du mal à comprendre			1	0
maïs	noun		1	0
dont			1	0
bricolage	noun		1	0
aurions			1	0
honnêtement	adverb		1	0
d'après	preposition		1	0
encore	adverb		1	0
pour le moment			1	0
lit	noun		1	0
coup d'œil			1	0
en attente			1	0
devant	preposition		1	0
pour cette raison	conjunction		1	0
prudent	adjective		1	0
c'est-à-dire			1	0
danse classique			1	0
l'aspirateur			1	0
de plein air			1	0
ainsi	conjunction		1	0
courage	noun		1	0
quelque part			1	0
carrément	adverb		1	0
après que			1	0
mourir	verb		1	0
à ce moment-là			1	0
avant	adverb		1	0
seraient			1	0
corse	proper noun		1	0
griller	verb		1	0
permettre	verb		1	0
pire	adjective		1	0
avons	verb		1	0
ongles	noun		1	0
allô	interjection		1	0
cette année-là			1	0
ce dont			1	0
à cette époque			1	0
en plus			1	0
seriez			1	0
était	verb		1	0
convaincre	verb		1	0
écosse	proper noun		1	0
grèce	proper noun		1	0
qu'			1	0
à	preposition		1	0
le droit			1	0
celui dont			1	0
ne plus			1	0
différemment	adverb		1	0
vivre	verb		1	0
aurai	verb		1	0
agréablement	adverb		1	0
soutenir	verb		1	0
en	preposition		1	0
comment			1	0
desquels			1	0
tout ce qui			1	0
nous-mêmes			1	0
bref	adverb		1	0
bien	adverb		1	0
aurait	verb		1	0
pas	noun		1	0
pleuve	verb		1	0
vanille	noun		1	0
tomber	verb		1	0
d'accord			1	0
quant	pronoun		1	0
pas mal			1	0
en vente			1	0
vernis à ongles	noun		1	0
auraient	verb		1	0
os	noun		1	0
devant	adverb		1	0
s'agit			1	0
encore plus			1	0
ce sera tout			1	0
après lui			1	0
par hasard			1	0
frire	verb		1	0
un tour			1	0
en voie de développement			1	0
au fond			1	0
coiffer	verb		1	0
hâte	noun		1	0
après être			1	0
côte d'ivoire			1	0
les mains vides	adverb		1	0
contre	adverb		1	0
saigner	verb		1	0
à la fois			1	0
version originale			1	0
moyen âge	proper noun		1	0
détruire	verb		1	0
votre place			1	0
vers	conjunction		1	0
je vous en prie			1	0
lors	preposition		1	0
suisse	proper noun		1	0
nuit	noun		1	0
viande hachée	noun		1	0
bravo	interjection		1	0
-t-			1	0
bien qu'	conjunction		1	0
-même	adjective		1	0
honte	noun		1	0
sèche-cheveux			1	0
soit	conjunction		1	0
faire-part	noun		1	0
soi	pronoun		1	0
quand même			1	0
pauvreté	noun		1	0
noix de coco			1	0
ski	noun		1	0
vu	conjunction		1	0
après vous			1	0
traduire	verb		1	0
que	conjunction		1	0
virus	noun		1	0
bien que	conjunction		1	0
combien	pronoun		1	0
au chômage			1	0
à l'avance			1	0
tout de suite			1	0
mal à l'aise			1	0
à la prochaine			1	0
belgique	proper noun		1	0
plutôt	adverb		1	0
souffrir	verb		1	0
comme d'habitude			1	0
funérailles	noun		1	0
comme ça			1	0
reste	noun		1	0
après m'			1	0
envie	noun		1	0
sourire	verb		1	0
à bord			1	0
précédemment	adverb		1	0
serions			1	0
car	conjunction		1	0
en parlant			1	0
loto	noun		1	0
au milieu de nulle part			1	0
avec	preposition		1	0
auriez			1	0
de sport			1	0
rire	verb		1	0
tas	noun		1	0
toutefois	adverb		1	0
ce matin-là			1	0
ceux dont			1	0
cdd	noun		1	0
serais	verb		1	0
évidemment	adverb		1	0
poliment	adverb		1	0
c'est bien			1	0
à l'intérieur			1	0
cuire	verb		1	0
dis-moi	verb		1	0
compte de			1	0
de	preposition		1	0
athlétisme	noun		1	0
en premier			1	0
asseoir	verb		1	0
air	noun		1	0
en ligne			1	0
sûrement	adverb		1	0
injustement	adverb		1	0
en congé	noun		1	0
à mon avis			1	0
dans	preposition		1	0
réduire	verb		1	0
cdi	noun		1	0
y	adverb		1	0
apparaître	verb		1	0
maths	noun		1	0
pleurer	verb		1	0
aurais	verb		1	0
en ce moment			1	0
selon	preposition		1	0
cas	noun		1	0
après leur			1	0
serait			1	0
ont	verb		1	0
n'importe quoi			1	0
cependant	conjunction		1	0
lieu	noun		1	0
auront	verb		1	0
serait	verb		1	0
guadeloupe	proper noun		1	0
lait écrémé	noun		1	0
plus jamais			1	0
chômage	noun		1	0
tout à l'heure			1	0
de valeur			1	0
tenir	verb		1	0
pour cent			1	0
enverraient	verb		1	0
à travers			1	0
république	noun		1	0
à finir			1	0
aussi	adverb		1	0
le jour où			1	0
comme	conjunction		1	0
de travail			1	0
par-dessus	preposition		1	0
arobase	noun		1	0
à l'aise			1	0
a	verb		1	0
le plus tôt possible			1	0
pour en revenir			1	0
manger	verb		1	0
d'ailleurs			1	0
au cas où			1	0
auraient			1	0
quand	pronoun		1	0
pour toujours	adverb		1	0
affaires	noun		1	0
d'avance			1	0
yeux	adverb		1	0
à la mode			1	0
à voix haute			1	0
de manière à			1	0
seras	verb		1	0
en désordre			1	0
en dessous	adverb		1	0
au fait			1	0
en direct			1	0
avec un peu de chance			1	0
lune de miel			1	0
ni	conjunction		1	0
pouvoir	verb		1	0
justement	adverb		1	0
de derrière			1	0
congrès	noun		1	0
taille unique			1	0
personnellement	adverb		1	0
route	noun		1	0
auxquels	pronoun		1	0
à la retraite			1	0
produire	verb		1	0
seront	verb		1	0
nord-ouest			1	0
en revanche	conjunction		1	0
la vaisselle			1	0
atlantique	proper noun		1	0
en urgence			1	0
été	verb		1	0
directement	adverb		1	0
ça va			1	0
dû	verb		1	0
de nos jours			1	0
celles dont			1	0
nom d'utilisateur			1	0
première fois que			1	0
