learnable	type	translation	authoritative	is_regex
esperienza	noun		1	0
zone	noun		1	0
azione	noun		1	0
esperienze	noun		1	0
ragione	noun		1	0
zona	noun		1	0
processo	noun		1	0
tipi	noun		1	0
risultati	noun		1	0
tipo	noun		1	0
programmi	noun		1	0
effetti	noun		1	0
situazioni	noun		1	0
effetto	noun		1	0
programma	noun		1	0
territorio	noun		1	0
struttura	noun		1	0
risultato	noun		1	0
punti	noun		1	0
punto	noun		1	0
problemi	noun		1	0
forze	noun		1	0
piano	noun		1	0
problema	noun		1	0
volte	noun		1	0
forza	noun		1	0
caso	noun		1	0
sorpresi	adjective		1	0
sorprese	adjective		1	0
desiderio	noun		1	0
triste	adjective		1	0
soddisfazioni	noun		1	0
lacrime	noun		1	0
stanche	adjective		1	0
serie	adjective		1	0
soddisfazione	noun		1	0
stanca	adjective		1	0
sorpresa	adjective		1	0
fortuna	noun		1	0
piacere	noun		1	0
divertimento	noun		1	0
allegria	noun		1	0
risata	noun		1	0
divertimenti	noun		1	0
gioia	noun		1	0
tranquillo	adjective		1	0
contenti	adjective		1	0
felice	adjective		1	0
sorriso	noun		1	0
pazienza	noun		1	0
contenta	adjective		1	0
felici	adjective		1	0
tranquilli	adjective		1	0
tranquilla	adjective		1	0
odio	noun		1	0
rispetto	noun		1	0
paura	noun		1	0
arrabbiato	adjective		1	0
arrabbiati	adjective		1	0
imbarazzata	adjective		1	0
bacio	noun		1	0
baci	noun		1	0
pensiero	noun		1	0
amore	noun		1	0
sentimento	noun		1	0
sogno	noun		1	0
sogni	noun		1	0
sentimenti	noun		1	0
emozioni	noun		1	0
quarant'	numeral		1	0
trent'	numeral		1	0
pensarci	pronoun		1	0
aspettando	verb		1	0
lavare	verb		1	0
costare	verb		1	0
guadagnare	verb		1	0
dita	noun		1	0
preferire	verb		1	0
unendo	verb		1	0
studiando	verb		1	0
capendo	verb		1	0
riparo	verb		1	0
svuoti	verb		1	0
nuotiamo	verb		1	0
nuoto	verb		1	0
supponiamo	verb		1	0
esplorate	verb		1	0
bacia	verb		1	0
mentono	verb		1	0
pulisci	verb		1	0
riposiamo	verb		1	0
riempiamo	verb		1	0
fallisci	verb		1	0
puliamo	verb		1	0
bruci	verb		1	0
pescano	verb		1	0
ruba	verb		1	0
cammino	verb		1	0
disegno	verb		1	0
disegnano	verb		1	0
feriscono	verb		1	0
sediamo	verb		1	0
giudichiamo	verb		1	0
suonate	verb		1	0
insegno	verb		1	0
spingo	verb		1	0
zero	numeral		1	0
cento	numeral		1	0
milioni	noun		1	0
novanta	numeral		1	0
sessanta	numeral		1	0
dicendo	verb		1	0
dando	verb		1	0
lasciando	verb		1	0
pagando	verb		1	0
parlando	verb		1	0
arrivando	verb		1	0
bevendo	verb		1	0
mettendo	verb		1	0
potendo	verb		1	0
prendendo	verb		1	0
giocando	verb		1	0
credendo	verb		1	0
decidendo	verb		1	0
usando	verb		1	0
cambiando	verb		1	0
perdendo	verb		1	0
essendo	verb		1	0
aprendo	verb		1	0
finendo	verb		1	0
diventando	verb		1	0
guardando	verb		1	0
cucinando	verb		1	0
succedendo	verb		1	0
trovando	verb		1	0
portando	verb		1	0
venendo	verb		1	0
piovendo	verb		1	0
passando	verb		1	0
volendo	verb		1	0
chiedendo	verb		1	0
correndo	verb		1	0
includendo	verb		1	0
toccando	verb		1	0
avendo	verb		1	0
cercando	verb		1	0
indicando	verb		1	0
piacendo	verb		1	0
offrendo	verb		1	0
rimanendo	verb		1	0
preparando	verb		1	0
camminando	verb		1	0
scrivendo	verb		1	0
conoscendo	verb		1	0
mangiando	verb		1	0
nuotando	verb		1	0
tenendo	verb		1	0
sapendo	verb		1	0
vivendo	verb		1	0
dormendo	verb		1	0
entrando	verb		1	0
provando	verb		1	0
seguendo	verb		1	0
suonando	verb		1	0
chiamando	verb		1	0
diagnosi	noun		1	0
dito	noun		1	0
labbra	noun		1	0
dieta	noun		1	0
andarci	pronoun		1	0
spingere	verb		1	0
prenotare	verb		1	0
migliorare	verb		1	0
colpire	verb		1	0
salvare	verb		1	0
pulire	verb		1	0
appartenere	verb		1	0
incontrare	verb		1	0
ferire	verb		1	0
prestare	verb		1	0
immaginare	verb		1	0
insegnare	verb		1	0
concordare	verb		1	0
descrivere	verb		1	0
rubare	verb		1	0
piangere	verb		1	0
fermare	verb		1	0
girare	verb		1	0
metterla	pronoun		1	0
ritornare	verb		1	0
supporre	verb		1	0
passarti	pronoun		1	0
riposare	verb		1	0
pagare	verb		1	0
glielo	pronoun		1	0
ridere	verb		1	0
dirgli	pronoun		1	0
crescere	verb		1	0
cadere	verb		1	0
giudicare	verb		1	0
volare	verb		1	0
disegnare	verb		1	0
rompere	verb		1	0
visitare	verb		1	0
accendere	verb		1	0
attraversare	verb		1	0
sorridere	verb		1	0
pescare	verb		1	0
indossare	verb		1	0
spostare	verb		1	0
coltivare	verb		1	0
controllare	verb		1	0
mandare	verb		1	0
abbassare	verb		1	0
lasciarvi	pronoun		1	0
sedere	verb		1	0
mentire	verb		1	0
bruciare	verb		1	0
ascoltare	verb		1	0
viaggiare	verb		1	0
vendere	verb		1	0
invitare	verb		1	0
riempire	verb		1	0
settimo	adjective		1	0
quinto	adjective		1	0
numeri	noun		1	0
seconda	adjective		1	0
numero	noun		1	0
portafogli	noun		1	0
maglioni	noun		1	0
portafoglio	noun		1	0
stivale	noun		1	0
borse	noun		1	0
camicie	noun		1	0
alcuni	determiner		1	0
alcuna	determiner		1	0
alcune	determiner		1	0
compra	verb		1	0
compriamo	verb		1	0
cucina	noun		1	0
dolce	adjective		1	0
libri	noun		1	0
mangiamo	verb		1	0
mangiano	verb		1	0
cucino	verb		1	0
mangiate	verb		1	0
cucina	verb		1	0
bevete	verb		1	0
bevono	verb		1	0
legge	verb		1	0
sono	verb		1	0
scrivo	verb		1	0
siamo	verb		1	0
leggiamo	verb		1	0
scrive	verb		1	0
leggete	verb		1	0
siete	verb		1	0
scrivi	verb		1	0
scriviamo	verb		1	0
leggi	verb		1	0
leggono	verb		1	0
scrivete	verb		1	0
libro	noun		1	0
leggo	verb		1	0
beviamo	verb		1	0
scrivono	verb		1	0
ha	verb		1	0
ho	verb		1	0
beve	verb		1	0
sei	verb		1	0
mangia	verb		1	0
bevo	verb		1	0
è	verb		1	0
mangi	verb		1	0
bevi	verb		1	0
mangio	verb		1	0
ingresso	noun		1	0
distanza	noun		1	0
fine	noun		1	0
inizio	noun		1	0
inizi	noun		1	0
uscita	noun		1	0
alto	adjective		1	0
lunga	adjective		1	0
pronto	adjective		1	0
perfetti	adjective		1	0
diverse	adjective		1	0
normale	adjective		1	0
pronta	adjective		1	0
stessa	adjective		1	0
vecchia	adjective		1	0
diversi	adjective		1	0
alta	adjective		1	0
giovane	adjective		1	0
perfetto	adjective		1	0
libero	adjective		1	0
bravo	adjective		1	0
buono	adjective		1	0
aperta	adjective		1	0
comune	adjective		1	0
buona	adjective		1	0
corto	adjective		1	0
libera	adjective		1	0
bagno	noun		1	0
telefono	noun		1	0
letto	noun		1	0
frigorifero	noun		1	0
casa	noun		1	0
tappeti	noun		1	0
tappeto	noun		1	0
sapone	noun		1	0
tetto	noun		1	0
pericolosi	adjective		1	0
pericoloso	adjective		1	0
pericolosa	adjective		1	0
importante	adjective		1	0
capace	adjective		1	0
gratuito	adjective		1	0
caldo	adjective		1	0
caro	adjective		1	0
quotidiano	adjective		1	0
utili	adjective		1	0
lenzuola	noun		1	0
porta	noun		1	0
luci	noun		1	0
tavola	noun		1	0
sciampo	noun		1	0
dentifricio	noun		1	0
luce	noun		1	0
forno	noun		1	0
nazionale	adjective		1	0
elettrica	adjective		1	0
popolare	adjective		1	0
piena	adjective		1	0
pieno	adjective		1	0
elettrici	adjective		1	0
bassa	adjective		1	0
speciale	adjective		1	0
basso	adjective		1	0
stanza	noun		1	0
specchio	noun		1	0
lampada	noun		1	0
appartamento	noun		1	0
vasca	noun		1	0
divano	noun		1	0
limpida	adjective		1	0
cortile	noun		1	0
specchi	noun		1	0
limpido	adjective		1	0
dottori	noun		1	0
lavori	noun		1	0
pescatore	noun		1	0
capitano	noun		1	0
contadini	noun		1	0
scrittore	noun		1	0
pagliaccio	noun		1	0
dottore	noun		1	0
lavoro	noun		1	0
chilometri	noun		1	0
chilogrammo	noun		1	0
doppio	adjective		1	0
centimetri	noun		1	0
chilogrammi	noun		1	0
misura	noun		1	0
ritardo	noun		1	0
calendario	noun		1	0
compleanno	noun		1	0
luglio	noun		1	0
decennio	noun		1	0
notte	noun		1	0
agosto	noun		1	0
sera	noun		1	0
giorno	noun		1	0
pomeriggio	noun		1	0
dicembre	noun		1	0
momento	noun		1	0
abbigliamento	noun		1	0
giacca	noun		1	0
pantaloni	noun		1	0
gonna	noun		1	0
stivali	noun		1	0
maglia	noun		1	0
cappotto	noun		1	0
votare	verb		1	0
crisi	noun		1	0
realtà	noun		1	0
virtù	noun		1	0
lavorare	verb		1	0
pubblicità	noun		1	0
affittare	verb		1	0
carriera	noun		1	0
caldo	noun		1	0
mare	noun		1	0
telefonare	verb		1	0
radio	noun		1	0
inviare	verb		1	0
stampare	verb		1	0
muro	noun		1	0
pavimento	noun		1	0
seggiola	noun		1	0
tavolo	noun		1	0
giocattolo	noun		1	0
piovere	verb		1	0
nevicare	verb		1	0
passeggeri	noun		1	0
barca	noun		1	0
traffico	noun		1	0
tedesco	adjective		1	0
valigia	noun		1	0
tedesche	adjective		1	0
trasporti	noun		1	0
posizione	noun		1	0
destra	noun		1	0
sinistra	noun		1	0
turista	noun		1	0
pilota	noun		1	0
continente	noun		1	0
avventura	noun		1	0
mappa	noun		1	0
inglese	noun		1	0
isola	noun		1	0
classe	noun		1	0
carta	noun		1	0
pagina	noun		1	0
compiti	noun		1	0
storie	noun		1	0
storia	noun		1	0
voti	noun		1	0
semestre	noun		1	0
professore	noun		1	0
rimanete	verb		1	0
aspetta	verb		1	0
rimani	verb		1	0
andiamo	verb		1	0
trova	verb		1	0
diciamo	verb		1	0
finale	adjective		1	0
superiore	adjective		1	0
superiori	adjective		1	0
leggera	adjective		1	0
pubblica	adjective		1	0
provinciale	adjective		1	0
cattivi	adjective		1	0
leggere	adjective		1	0
divertente	adjective		1	0
necessario	adjective		1	0
guadagna	verb		1	0
prestano	verb		1	0
brucia	verb		1	0
volo	verb		1	0
ferisce	verb		1	0
suona	verb		1	0
siede	verb		1	0
friggiamo	verb		1	0
indossa	verb		1	0
friggi	verb		1	0
visitiamo	verb		1	0
parte	verb		1	0
cammina	verb		1	0
sembra	verb		1	0
viaggia	verb		1	0
rompe	verb		1	0
ride	verb		1	0
baciano	verb		1	0
piange	verb		1	0
riempie	verb		1	0
migliora	verb		1	0
rompono	verb		1	0
descrivi	verb		1	0
prova	verb		1	0
ricevo	verb		1	0
preferisci	verb		1	0
descrive	verb		1	0
aggiungi	verb		1	0
scegli	verb		1	0
costruiamo	verb		1	0
spiega	verb		1	0
proviamo	verb		1	0
provano	verb		1	0
sceglie	verb		1	0
aggiunge	verb		1	0
riceve	verb		1	0
cambia	verb		1	0
invitiamo	verb		1	0
colpiamo	verb		1	0
dimentichiamo	verb		1	0
perde	verb		1	0
salva	verb		1	0
rispondono	verb		1	0
sicuro	adjective		1	0
impossibile	adjective		1	0
pesante	adjective		1	0
vero	adjective		1	0
unico	adjective		1	0
interessata	adjective		1	0
difficile	adjective		1	0
interessato	adjective		1	0
fredda	adjective		1	0
dura	adjective		1	0
forte	adjective		1	0
economico	adjective		1	0
sola	adjective		1	0
prossimo	adjective		1	0
intero	adjective		1	0
strana	adjective		1	0
porta	verb		1	0
credo	verb		1	0
dà	verb		1	0
lavorano	verb		1	0
capisco	verb		1	0
divento	verb		1	0
lavoro	verb		1	0
capisci	verb		1	0
porti	verb		1	0
sento	verb		1	0
muore	verb		1	0
piace	verb		1	0
va	verb		1	0
aspettiamo	verb		1	0
vedo	verb		1	0
ricordo	verb		1	0
prende	verb		1	0
finiamo	verb		1	0
dice	verb		1	0
prendiamo	verb		1	0
decide	verb		1	0
finisce	verb		1	0
decidi	verb		1	0
lascia	verb		1	0
lasciamo	verb		1	0
entra	verb		1	0
pensano	verb		1	0
metto	verb		1	0
viene	verb		1	0
segue	verb		1	0
seguiamo	verb		1	0
pensa	verb		1	0
chiediamo	verb		1	0
vivono	verb		1	0
parte	noun		1	0
vista	noun		1	0
straniero	noun		1	0
visita	noun		1	0
volo	noun		1	0
estero	noun		1	0
biglietti	noun		1	0
motocicletta	noun		1	0
aeroplano	noun		1	0
vacanze	noun		1	0
scuola	noun		1	0
principiante	noun		1	0
insegnante	noun		1	0
concetto	noun		1	0
progetto	noun		1	0
spiegazione	noun		1	0
apri	verb		1	0
chiama	verb		1	0
stai	verb		1	0
ricordate	verb		1	0
arrivate	verb		1	0
ricorda	verb		1	0
simili	adjective		1	0
responsabile	adjective		1	0
professionale	adjective		1	0
regionale	adjective		1	0
differente	adjective		1	0
naturale	adjective		1	0
differenti	adjective		1	0
simile	adjective		1	0
profonda	adjective		1	0
seguenti	adjective		1	0
regionali	adjective		1	0
recente	adjective		1	0
parcheggiano	verb		1	0
parcheggiamo	verb		1	0
disegniamo	verb		1	0
mente	verb		1	0
disegni	verb		1	0
fallisco	verb		1	0
nuota	verb		1	0
pesca	verb		1	0
abbassiamo	verb		1	0
svuoto	verb		1	0
accettano	verb		1	0
accetti	verb		1	0
esploriamo	verb		1	0
indosso	verb		1	0
spinge	verb		1	0
presta	verb		1	0
spingiamo	verb		1	0
insegni	verb		1	0
svuota	verb		1	0
coltiva	verb		1	0
accendo	verb		1	0
dormiamo	verb		1	0
ripara	verb		1	0
accende	verb		1	0
dorme	verb		1	0
dormo	verb		1	0
giudica	verb		1	0
coltivano	verb		1	0
sorride	verb		1	0
pochi	determiner		1	0
cinquanta	numeral		1	0
rapporto	noun		1	0
gruppo	noun		1	0
gente	noun		1	0
giovane	noun		1	0
ospite	noun		1	0
bambino	noun		1	0
matrimonio	noun		1	0
bambina	noun		1	0
popolazione	noun		1	0
giovani	noun		1	0
generazione	noun		1	0
nave	noun		1	0
benzina	noun		1	0
forme	noun		1	0
forma	noun		1	0
pettine	noun		1	0
strumento	noun		1	0
strumenti	noun		1	0
ventilatore	noun		1	0
diario	noun		1	0
busta	noun		1	0
cose	noun		1	0
collina	noun		1	0
strada	noun		1	0
posti	noun		1	0
paesi	noun		1	0
posto	noun		1	0
provincia	noun		1	0
porto	noun		1	0
strade	noun		1	0
paese	noun		1	0
prigione	noun		1	0
campo	noun		1	0
museo	noun		1	0
offre	verb		1	0
dura	verb		1	0
succede	verb		1	0
cerca	verb		1	0
crescono	verb		1	0
cresciamo	verb		1	0
tira	verb		1	0
offriamo	verb		1	0
scusa	verb		1	0
giusta	adjective		1	0
certi	adjective		1	0
nuovo	adjective		1	0
nuovi	adjective		1	0
giusto	adjective		1	0
riscaldamento	noun		1	0
entrata	noun		1	0
rasoio	noun		1	0
telefoni	noun		1	0
scala	noun		1	0
spazzolino	noun		1	0
conduttore	noun		1	0
architetto	noun		1	0
ricercatori	noun		1	0
ricercatore	noun		1	0
direttore	noun		1	0
segretaria	noun		1	0
meccanici	noun		1	0
segretario	noun		1	0
grande	adjective		1	0
quarto	noun		1	0
piccoli	adjective		1	0
totale	noun		1	0
piccolo	adjective		1	0
metro	noun		1	0
coppia	noun		1	0
metri	noun		1	0
grammo	noun		1	0
litri	noun		1	0
mamma	noun		1	0
zia	noun		1	0
fratelli	noun		1	0
zio	noun		1	0
padre	noun		1	0
famiglia	noun		1	0
cognome	noun		1	0
cugini	noun		1	0
sorella	noun		1	0
gennaio	noun		1	0
anno	noun		1	0
ora	noun		1	0
mezzanotte	noun		1	0
secondi	noun		1	0
inverno	noun		1	0
mattina	noun		1	0
colore	noun		1	0
azzurro	noun		1	0
colorata	adjective		1	0
viola	adjective		1	0
azzurri	noun		1	0
gialle	adjective		1	0
bianco	noun		1	0
bianche	adjective		1	0
colori	noun		1	0
gialla	adjective		1	0
rosse	adjective		1	0
rosso	adjective		1	0
fai	verb		1	0
passo	verb		1	0
trovo	verb		1	0
rimangono	verb		1	0
passano	verb		1	0
arriva	verb		1	0
conosco	verb		1	0
passiamo	verb		1	0
rimane	verb		1	0
faccio	verb		1	0
domande	noun		1	0
domanda	noun		1	0
risposta	noun		1	0
lana	noun		1	0
orologio	noun		1	0
gioielleria	noun		1	0
vestiti	noun		1	0
guanti	noun		1	0
scarpe	noun		1	0
scarpa	noun		1	0
cappelli	noun		1	0
vestito	noun		1	0
misure	noun		1	0
divani	noun		1	0
giocattoli	noun		1	0
portoghese	adjective		1	0
europeo	adjective		1	0
italiana	noun		1	0
italiani	noun		1	0
inglesi	adjective		1	0
italiano	noun		1	0
corso	noun		1	0
laurea	noun		1	0
testo	noun		1	0
educazione	noun		1	0
esami	noun		1	0
biblioteca	noun		1	0
lingua	noun		1	0
esame	noun		1	0
milione	noun		1	0
decimo	adjective		1	0
ottavo	adjective		1	0
nona	adjective		1	0
villaggio	noun		1	0
pasticceria	noun		1	0
negozio	noun		1	0
centro	noun		1	0
sala	noun		1	0
supermercato	noun		1	0
quartiere	noun		1	0
angolo	noun		1	0
costa	verb		1	0
arrostiamo	verb		1	0
suppongo	verb		1	0
pulisco	verb		1	0
grida	verb		1	0
dispiace	verb		1	0
rubo	verb		1	0
canto	verb		1	0
riposo	verb		1	0
spostano	verb		1	0
asciugo	verb		1	0
cantano	verb		1	0
fuma	verb		1	0
allena	verb		1	0
prenota	verb		1	0
pianifichiamo	verb		1	0
storici	adjective		1	0
fondamentale	adjective		1	0
semplice	adjective		1	0
generale	adjective		1	0
puro	adjective		1	0
definitiva	adjective		1	0
culturale	adjective		1	0
culturali	adjective		1	0
storico	adjective		1	0
antica	adjective		1	0
antichi	adjective		1	0
migliore	adjective		1	0
fresca	adjective		1	0
grave	adjective		1	0
vicini	adjective		1	0
migliori	adjective		1	0
teniamo	verb		1	0
vivete	verb		1	0
venga	verb		1	0
usate	verb		1	0
fa'	verb		1	0
senti	verb		1	0
liceo	noun		1	0
dizionario	noun		1	0
livelli	noun		1	0
diploma	noun		1	0
livello	noun		1	0
errore	noun		1	0
francesi	noun		1	0
conto	noun		1	0
campeggio	noun		1	0
francese	adjective		1	0
americano	adjective		1	0
turismo	noun		1	0
destinazione	noun		1	0
guida	noun		1	0
treni	noun		1	0
treno	noun		1	0
argentino	adjective		1	0
passaporto	noun		1	0
argentini	adjective		1	0
istruzioni	noun		1	0
frase	noun		1	0
aula	noun		1	0
paragrafi	noun		1	0
regole	noun		1	0
esercizio	noun		1	0
entrate	verb		1	0
guarda	verb		1	0
lavora	verb		1	0
seguite	verb		1	0
segui	verb		1	0
commerciale	adjective		1	0
principale	adjective		1	0
indipendente	adjective		1	0
locale	adjective		1	0
indipendenti	adjective		1	0
futura	adjective		1	0
attenta	adjective		1	0
scorsa	adjective		1	0
statale	adjective		1	0
legale	adjective		1	0
legali	adjective		1	0
negativo	adjective		1	0
globale	adjective		1	0
lavo	verb		1	0
ringrazia	verb		1	0
ringrazio	verb		1	0
voli	verb		1	0
volano	verb		1	0
lava	verb		1	0
accendiamo	verb		1	0
cima	noun		1	0
fondo	noun		1	0
direzione	noun		1	0
interiore	noun		1	0
fermata	noun		1	0
cinese	noun		1	0
aeroporto	noun		1	0
prenotazione	noun		1	0
spagnolo	noun		1	0
aereo	noun		1	0
italiano	adjective		1	0
tedesco	noun		1	0
alunni	noun		1	0
descrizione	noun		1	0
lezioni	noun		1	0
dipartimento	noun		1	0
lezione	noun		1	0
prova	noun		1	0
titolo	noun		1	0
chiedi	verb		1	0
trovate	verb		1	0
responsabili	adjective		1	0
poveri	adjective		1	0
personale	adjective		1	0
numerosa	adjective		1	0
avanzata	adjective		1	0
fisica	adjective		1	0
particolare	adjective		1	0
efficace	adjective		1	0
familiare	adjective		1	0
particolari	adjective		1	0
recenti	adjective		1	0
antico	adjective		1	0
mento	verb		1	0
abbassano	verb		1	0
piangi	verb		1	0
viaggiamo	verb		1	0
ridono	verb		1	0
suono	verb		1	0
falliscono	verb		1	0
coltivo	verb		1	0
fallisce	verb		1	0
lati	noun		1	0
lontano	adjective		1	0
lato	noun		1	0
viaggio	noun		1	0
spagnolo	adjective		1	0
spagnoli	adjective		1	0
brasiliano	adjective		1	0
cinese	adjective		1	0
istituzione	noun		1	0
parola	noun		1	0
capitolo	noun		1	0
studenti	noun		1	0
matita	noun		1	0
usa	verb		1	0
passa	verb		1	0
industriale	adjective		1	0
professionali	adjective		1	0
tradizionale	adjective		1	0
camminiamo	verb		1	0
cammini	verb		1	0
positiva	adjective		1	0
positivo	adjective		1	0
partiamo	verb		1	0
ripariamo	verb		1	0
parti	verb		1	0
veloce	adjective		1	0
originale	adjective		1	0
asciuga	verb		1	0
cantiamo	verb		1	0
sposta	verb		1	0
pianifica	verb		1	0
prenotano	verb		1	0
incontri	verb		1	0
dimostro	verb		1	0
corri	verb		1	0
basta	verb		1	0
indica	verb		1	0
corro	verb		1	0
dimostra	verb		1	0
corre	verb		1	0
attraverso	verb		1	0
interessante	adjective		1	0
grosso	adjective		1	0
grossi	adjective		1	0
stranieri	adjective		1	0
ricco	adjective		1	0
moderna	adjective		1	0
internazionali	adjective		1	0
moderno	adjective		1	0
chiara	adjective		1	0
studio	verb		1	0
guidiamo	verb		1	0
manda	verb		1	0
gioca	verb		1	0
cadono	verb		1	0
aiuta	verb		1	0
guida	verb		1	0
vecchio	adjective		1	0
facile	adjective		1	0
vecchi	adjective		1	0
famoso	adjective		1	0
famosa	adjective		1	0
quinta	adjective		1	0
terza	adjective		1	0
terzo	adjective		1	0
ultimo	adjective		1	0
ultimi	adjective		1	0
mille	numeral		1	0
simpatico	adjective		1	0
folla	noun		1	0
umani	adjective		1	0
compagni	noun		1	0
adolescente	noun		1	0
simpatica	adjective		1	0
adulto	noun		1	0
umano	adjective		1	0
cosa	noun		1	0
flauto	noun		1	0
oggetto	noun		1	0
macchina	noun		1	0
flauti	noun		1	0
oggetti	noun		1	0
motore	noun		1	0
castello	noun		1	0
palazzo	noun		1	0
parco	noun		1	0
piazza	noun		1	0
stazione	noun		1	0
stadio	noun		1	0
ponte	noun		1	0
gira	verb		1	0
controllo	verb		1	0
preferisce	verb		1	0
provo	verb		1	0
stesso	adjective		1	0
cuscini	noun		1	0
doccia	noun		1	0
scrivania	noun		1	0
docce	noun		1	0
cuscino	noun		1	0
poliziotto	noun		1	0
idraulici	noun		1	0
idraulico	noun		1	0
ingegnere	noun		1	0
guardia	noun		1	0
secondo	adjective		1	0
molti	determiner		1	0
molto	determiner		1	0
molta	determiner		1	0
persona	noun		1	0
carattere	noun		1	0
fidanzata	noun		1	0
cittadina	noun		1	0
cittadini	noun		1	0
popolo	noun		1	0
individui	noun		1	0
sposa	noun		1	0
vicini	noun		1	0
fidanzato	noun		1	0
dimentica	verb		1	0
amo	verb		1	0
impariamo	verb		1	0
ama	verb		1	0
colpisco	verb		1	0
chiude	verb		1	0
ami	verb		1	0
chiudi	verb		1	0
cresce	verb		1	0
utile	adjective		1	0
popolari	adjective		1	0
sicura	adjective		1	0
perfetta	adjective		1	0
coperta	noun		1	0
tenda	noun		1	0
balcone	noun		1	0
pagliacci	noun		1	0
avvocati	noun		1	0
avvocato	noun		1	0
sufficienti	adjective		1	0
settima	adjective		1	0
sesto	adjective		1	0
quarto	adjective		1	0
tanto	determiner		1	0
doppio	noun		1	0
simpatici	adjective		1	0
automobile	noun		1	0
ruota	noun		1	0
schermo	noun		1	0
computer	noun		1	0
foglio	noun		1	0
ruote	noun		1	0
batteria	noun		1	0
occhiali	noun		1	0
scatola	noun		1	0
violino	noun		1	0
spazzola	noun		1	0
pezzo	noun		1	0
patente	noun		1	0
violini	noun		1	0
ferroviaria	adjective		1	0
teatro	noun		1	0
teatri	noun		1	0
regione	noun		1	0
ferroviario	adjective		1	0
città	noun		1	0
libreria	noun		1	0
ascolta	verb		1	0
invita	verb		1	0
manca	verb		1	0
pagano	verb		1	0
risponde	verb		1	0
cambio	verb		1	0
scusate	verb		1	0
paga	verb		1	0
alti	adjective		1	0
alte	adjective		1	0
possibile	adjective		1	0
mobile	noun		1	0
mobili	noun		1	0
sedia	noun		1	0
prima	adjective		1	0
signore	noun		1	0
vicina	noun		1	0
amici	noun		1	0
tastiera	noun		1	0
edificio	noun		1	0
fattoria	noun		1	0
albergo	noun		1	0
salviamo	verb		1	0
vendono	verb		1	0
significa	verb		1	0
salvo	verb		1	0
vende	verb		1	0
duro	adjective		1	0
finestra	noun		1	0
finestre	noun		1	0
asciugamani	noun		1	0
chiave	noun		1	0
scrittrice	noun		1	0
postini	noun		1	0
vede	verb		1	0
muoiono	verb		1	0
lavori	verb		1	0
moriamo	verb		1	0
vediamo	verb		1	0
sai	verb		1	0
so	verb		1	0
aspettate	verb		1	0
ricordano	verb		1	0
piacciono	verb		1	0
può	verb		1	0
parla	verb		1	0
pensi	verb		1	0
voglio	verb		1	0
bella	adjective		1	0
lunghe	adjective		1	0
buon	adjective		1	0
nuove	adjective		1	0
prossima	adjective		1	0
prossimi	adjective		1	0
giochiamo	verb		1	0
sta	verb		1	0
credi	verb		1	0
vado	verb		1	0
piaccio	verb		1	0
piccola	adjective		1	0
madre	noun		1	0
nonno	noun		1	0
nome	noun		1	0
genitori	noun		1	0
nonni	noun		1	0
marito	noun		1	0
moglie	noun		1	0
primavera	noun		1	0
giugno	noun		1	0
aprile	noun		1	0
febbraio	noun		1	0
periodo	noun		1	0
marrone	adjective		1	0
grigia	adjective		1	0
arancione	adjective		1	0
azzurra	adjective		1	0
nero	adjective		1	0
usi	verb		1	0
decidiamo	verb		1	0
tengono	verb		1	0
maglione	noun		1	0
sandali	noun		1	0
tasca	noun		1	0
abito	noun		1	0
divisa	noun		1	0
borsa	noun		1	0
sandalo	noun		1	0
cuoio	noun		1	0
abiti	noun		1	0
tasche	noun		1	0
calza	noun		1	0
camicia	noun		1	0
costume	noun		1	0
ombrelli	noun		1	0
cintura	noun		1	0
enorme	adjective		1	0
fratello	noun		1	0
figlia	noun		1	0
cugino	noun		1	0
nonna	noun		1	0
figlio	noun		1	0
minuti	noun		1	0
sabato	noun		1	0
estate	noun		1	0
data	noun		1	0
date	noun		1	0
settembre	noun		1	0
ottobre	noun		1	0
festa	noun		1	0
mezzogiorno	noun		1	0
feste	noun		1	0
domenica	noun		1	0
mese	noun		1	0
secolo	noun		1	0
novembre	noun		1	0
tempo	noun		1	0
maggio	noun		1	0
marzo	noun		1	0
gialli	adjective		1	0
grigio	adjective		1	0
bianca	adjective		1	0
grigie	adjective		1	0
sappiamo	verb		1	0
calze	noun		1	0
ombrello	noun		1	0
giorni	noun		1	0
minuto	noun		1	0
pere	noun		1	0
a casa			1	0
?			1	0
tazze	noun		1	0
vostra	determiner		1	0
si chiama	verb		1	0
brioche	noun		1	0
di vino			1	0
dello			1	0
vorrei	verb		1	0
yogurt	noun		1	0
di solito			1	0
del			1	0
sciroppo	noun		1	0
pera	noun		1	0
d'acqua			1	0
di latte			1	0
della			1	0
pizza	noun		1	0
per favore			1	0
che cosa			1	0
serate	noun		1	0
notti	noun		1	0
serata	noun		1	0
mezza	noun		1	0
secoli	noun		1	0
sta	verb		1	0
ventuno	numeral		1	0
pomodori	noun		1	0
stagione	noun		1	0
stagioni	noun		1	0
festivo	adjective		1	0
triste	adjective		1	0
sciarpa	noun		1	0
allegro	adjective		1	0
gelati	noun		1	0
tristi	adjective		1	0
zaini	noun		1	0
euro	noun		1	0
ti sta			1	0
dei			1	0
gli	pronoun		1	0
campania	proper noun		1	0
più			1	0
bel	adjective		1	0
voglia	noun		1	0
calabria	proper noun		1	0
vuole	verb		1	0
sardegna	proper noun		1	0
a quale	adjective		1	0
di chi			1	0
parlando	verb		1	0
